embedding,reduction,algo,k,params,silhouette,davies_bouldin,calinski_harabasz,n_clusters,noise,noise_rate,silhouette_core,davies_bouldin_core,calinski_harabasz_core,n_labeled,score_for_rank
e5-base,pca,Agglomerative,16.0,{'n_clusters': 16},0.05790642648935318,2.839280220071273,577.53173828125,16.0,0.0,0.0,,,,,0.05790642648935318
e5-base,pca,Spectral,16.0,"{'n_clusters': 16, 'affinity': 'nearest_neighbors'}",-0.011419846676290035,1.3703337669436981,162.40097045898438,16.0,0.0,0.0,,,,,-0.011419846676290035
e5-base,pca,GMM,16.0,{'n_components': 16},0.06712500005960464,3.155169789467106,579.3733520507812,16.0,0.0,0.0,,,,,0.06712500005960464
e5-base,pca,KMeans,18.0,{'n_clusters': 18},0.0896807312965393,2.5860507121987824,648.4328002929688,18.0,0.0,0.0,,,,,0.0896807312965393
e5-base,pca,Agglomerative,18.0,{'n_clusters': 18},0.06305938214063644,2.731177424435004,545.6177368164062,18.0,0.0,0.0,,,,,0.06305938214063644
e5-base,pca,Spectral,18.0,"{'n_clusters': 18, 'affinity': 'nearest_neighbors'}",-0.01330956257879734,1.5330952724440594,146.6138916015625,18.0,0.0,0.0,,,,,-0.01330956257879734
e5-base,pca,GMM,18.0,{'n_components': 18},0.07059534639120102,3.0055706116047545,552.6730346679688,18.0,0.0,0.0,,,,,0.07059534639120102
e5-base,pca,KMeans,20.0,{'n_clusters': 20},0.08961102366447449,2.6698473209703506,610.3479614257812,20.0,0.0,0.0,,,,,0.08961102366447449
e5-base,pca,Agglomerative,20.0,{'n_clusters': 20},0.06379656493663788,2.8052321094631947,513.7476196289062,20.0,0.0,0.0,,,,,0.06379656493663788
e5-base,pca,Spectral,20.0,"{'n_clusters': 20, 'affinity': 'nearest_neighbors'}",-0.004960271529853344,1.4795000551409399,152.25,20.0,0.0,0.0,,,,,-0.004960271529853344
e5-base,pca,GMM,20.0,{'n_components': 20},0.06857076287269592,3.1167203799522207,523.2574462890625,20.0,0.0,0.0,,,,,0.06857076287269592
e5-base,pca,DBSCAN,,"{'eps': 0.3, 'min_samples': 5}",0.07303424179553986,5.266460670422356,29.745561599731445,1.0,198.0,0.0099,,,,19802.0,
e5-base,pca,DBSCAN,,"{'eps': 0.3, 'min_samples': 10}",0.07582564651966095,5.189182785051216,44.54203796386719,1.0,288.0,0.0144,,,,19712.0,
e5-base,pca,DBSCAN,,"{'eps': 0.3, 'min_samples': 20}",0.0760449692606926,5.0125574684988505,77.8414077758789,1.0,476.0,0.0238,,,,19524.0,
e5-base,pca,DBSCAN,,"{'eps': 0.5, 'min_samples': 5}",,,,1.0,0.0,0.0,,,,20000.0,
e5-base,pca,DBSCAN,,"{'eps': 0.5, 'min_samples': 10}",,,,1.0,0.0,0.0,,,,20000.0,
e5-base,pca,DBSCAN,,"{'eps': 0.5, 'min_samples': 20}",,,,1.0,0.0,0.0,,,,20000.0,
e5-base,pca,DBSCAN,,"{'eps': 0.8, 'min_samples': 5}",,,,1.0,0.0,0.0,,,,20000.0,
e5-base,pca,DBSCAN,,"{'eps': 0.8, 'min_samples': 10}",,,,1.0,0.0,0.0,,,,20000.0,
e5-base,pca,DBSCAN,,"{'eps': 0.8, 'min_samples': 20}",,,,1.0,0.0,0.0,,,,20000.0,
e5-base,pca,DBSCAN,,"{'eps': 1.0, 'min_samples': 5}",,,,1.0,0.0,0.0,,,,20000.0,
e5-base,pca,DBSCAN,,"{'eps': 1.0, 'min_samples': 10}",,,,1.0,0.0,0.0,,,,20000.0,
e5-base,pca,DBSCAN,,"{'eps': 1.0, 'min_samples': 20}",,,,1.0,0.0,0.0,,,,20000.0,
e5-base,pca,HDBSCAN,,{'min_cluster_size': 5},-0.16580075025558472,1.2732340221780036,19.663291931152344,307.0,16128.0,0.8064,0.4216153621673584,1.0724909121370814,91.43150329589844,3872.0,0.4216153621673584
e5-base,pca,HDBSCAN,,{'min_cluster_size': 10},-0.10870248824357986,1.2680430491657861,59.39365005493164,85.0,16406.0,0.8203,0.38479530811309814,1.0289084791842618,189.5165557861328,3594.0,0.38479530811309814
e5-base,pca,HDBSCAN,,{'min_cluster_size': 20},-0.08381084352731705,1.3768980927300956,121.51531219482422,32.0,16923.0,0.84615,0.38090741634368896,1.0816120522305708,339.0142517089844,3077.0,0.38090741634368896
e5-base,pca,HDBSCAN,,{'min_cluster_size': 30},-0.08234930783510208,1.4632228395948117,165.121826171875,21.0,17288.0,0.8644,0.42143768072128296,1.0888296194250533,476.41790771484375,2712.0,0.42143768072128296
e5-base,pca,HDBSCAN,,{'min_cluster_size': 50},0.06064627692103386,1.651310847228544,372.0192565917969,8.0,10446.0,0.5223,0.3070962429046631,0.8228550822756815,344.9507141113281,9554.0,0.3070962429046631
e5-base,umap,KMeans,4.0,{'n_clusters': 4},0.47069022059440613,1.4852301510455763,7034.36865234375,4.0,0.0,0.0,,,,,0.47069022059440613
e5-base,umap,Agglomerative,4.0,{'n_clusters': 4},0.36249256134033203,1.1676944287703945,8011.81591796875,4.0,0.0,0.0,,,,,0.36249256134033203
e5-base,umap,Spectral,4.0,"{'n_clusters': 4, 'affinity': 'nearest_neighbors'}",-0.11752462387084961,1.8317695402237748,114.0519790649414,4.0,0.0,0.0,,,,,-0.11752462387084961
e5-base,umap,GMM,4.0,{'n_components': 4},0.47839561104774475,1.9840750117160773,5256.6318359375,4.0,0.0,0.0,,,,,0.47839561104774475
e5-base,umap,KMeans,6.0,{'n_clusters': 6},0.4779283106327057,0.958656778719301,6533.45849609375,6.0,0.0,0.0,,,,,0.4779283106327057
e5-base,umap,Agglomerative,6.0,{'n_clusters': 6},0.3601590692996979,0.884862607073682,7470.013671875,6.0,0.0,0.0,,,,,0.3601590692996979
e5-base,umap,Spectral,6.0,"{'n_clusters': 6, 'affinity': 'nearest_neighbors'}",-0.11721641570329666,3.0045157799043962,130.011474609375,6.0,0.0,0.0,,,,,-0.11721641570329666
e5-base,umap,GMM,6.0,{'n_components': 6},0.48880815505981445,1.0421691799727328,5449.4033203125,6.0,0.0,0.0,,,,,0.48880815505981445
e5-base,umap,KMeans,8.0,{'n_clusters': 8},0.3885203003883362,1.0112089571969287,6287.08203125,8.0,0.0,0.0,,,,,0.3885203003883362
e5-base,umap,Agglomerative,8.0,{'n_clusters': 8},0.3295230269432068,1.0628477285167297,6744.3193359375,8.0,0.0,0.0,,,,,0.3295230269432068
e5-base,umap,Spectral,8.0,"{'n_clusters': 8, 'affinity': 'nearest_neighbors'}",-0.14684121310710907,2.2729786123023,151.8197479248047,8.0,0.0,0.0,,,,,-0.14684121310710907
e5-base,umap,GMM,8.0,{'n_components': 8},0.3979550898075104,1.0993758591178704,5507.9697265625,8.0,0.0,0.0,,,,,0.3979550898075104
e5-base,umap,KMeans,10.0,{'n_clusters': 10},0.3142848610877991,1.0358375042810253,5882.81201171875,10.0,0.0,0.0,,,,,0.3142848610877991
e5-base,umap,Agglomerative,10.0,{'n_clusters': 10},0.3217823803424835,0.9643311694728949,6170.9140625,10.0,0.0,0.0,,,,,0.3217823803424835
e5-base,umap,Spectral,10.0,"{'n_clusters': 10, 'affinity': 'nearest_neighbors'}",0.006072922144085169,2.242401363870048,1056.6141357421875,10.0,0.0,0.0,,,,,0.006072922144085169
e5-base,umap,GMM,10.0,{'n_components': 10},0.34988167881965637,1.6678886530627959,4884.15966796875,10.0,0.0,0.0,,,,,0.34988167881965637
e5-base,umap,KMeans,12.0,{'n_clusters': 12},0.25718244910240173,0.9914231334547848,5829.4990234375,12.0,0.0,0.0,,,,,0.25718244910240173
e5-base,umap,Agglomerative,12.0,{'n_clusters': 12},0.3412769138813019,0.8296989755604184,5934.36572265625,12.0,0.0,0.0,,,,,0.3412769138813019
e5-base,umap,Spectral,12.0,"{'n_clusters': 12, 'affinity': 'nearest_neighbors'}",-0.10146559774875641,1.8780747152251809,735.309326171875,12.0,0.0,0.0,,,,,-0.10146559774875641
e5-base,umap,GMM,12.0,{'n_components': 12},0.25402897596359253,1.267911560869374,5149.32763671875,12.0,0.0,0.0,,,,,0.25402897596359253
e5-base,umap,KMeans,14.0,{'n_clusters': 14},0.275989294052124,1.0078763919913116,5795.51025390625,14.0,0.0,0.0,,,,,0.275989294052124
e5-base,umap,Agglomerative,14.0,{'n_clusters': 14},0.3237511217594147,0.9053952672972768,5878.7060546875,14.0,0.0,0.0,,,,,0.3237511217594147
e5-base,umap,Spectral,14.0,"{'n_clusters': 14, 'affinity': 'nearest_neighbors'}",-0.04669987037777901,2.4660587403050327,692.8240356445312,14.0,0.0,0.0,,,,,-0.04669987037777901
e5-base,umap,GMM,14.0,{'n_components': 14},0.23797382414340973,1.0785785111690696,5385.38623046875,14.0,0.0,0.0,,,,,0.23797382414340973
e5-base,umap,KMeans,16.0,{'n_clusters': 16},0.29054173827171326,0.9702739855651712,5592.05029296875,16.0,0.0,0.0,,,,,0.29054173827171326
e5-base,umap,Agglomerative,16.0,{'n_clusters': 16},0.2737814486026764,1.1595989233748236,5691.1455078125,16.0,0.0,0.0,,,,,0.2737814486026764
e5-base,umap,Spectral,16.0,"{'n_clusters': 16, 'affinity': 'nearest_neighbors'}",-0.2331804484128952,2.245770387654438,758.9265747070312,16.0,0.0,0.0,,,,,-0.2331804484128952
e5-base,umap,GMM,16.0,{'n_components': 16},0.25241702795028687,1.0208822704363187,5218.2431640625,16.0,0.0,0.0,,,,,0.25241702795028687
e5-base,umap,KMeans,18.0,{'n_clusters': 18},0.3020194470882416,1.2090541553126812,5345.693359375,18.0,0.0,0.0,,,,,0.3020194470882416
e5-base,umap,Agglomerative,18.0,{'n_clusters': 18},0.2776242792606354,1.119419669835088,5581.52001953125,18.0,0.0,0.0,,,,,0.2776242792606354
e5-base,umap,Spectral,18.0,"{'n_clusters': 18, 'affinity': 'nearest_neighbors'}",-0.11285071074962616,1.7090691554856754,704.7492065429688,18.0,0.0,0.0,,,,,-0.11285071074962616
e5-base,umap,GMM,18.0,{'n_components': 18},0.2578374445438385,1.224397992402701,5018.32666015625,18.0,0.0,0.0,,,,,0.2578374445438385
e5-base,umap,KMeans,20.0,{'n_clusters': 20},0.3141533434391022,1.2021387016639662,5422.2490234375,20.0,0.0,0.0,,,,,0.3141533434391022
e5-base,umap,Agglomerative,20.0,{'n_clusters': 20},0.26065781712532043,1.1014304819509526,5527.078125,20.0,0.0,0.0,,,,,0.26065781712532043
e5-base,umap,Spectral,20.0,"{'n_clusters': 20, 'affinity': 'nearest_neighbors'}",-0.14623010158538818,1.8357054153455006,595.4258422851562,20.0,0.0,0.0,,,,,-0.14623010158538818
e5-base,umap,GMM,20.0,{'n_components': 20},0.27079933881759644,1.2640007285140724,5102.60009765625,20.0,0.0,0.0,,,,,0.27079933881759644
e5-base,umap,DBSCAN,,"{'eps': 0.3, 'min_samples': 5}",-0.30293628573417664,0.9855947833026212,180.52096557617188,230.0,1159.0,0.05795,-0.27893322706222534,0.9472736374904612,177.99905395507812,18841.0,-0.27893322706222534
e5-base,umap,DBSCAN,,"{'eps': 0.3, 'min_samples': 10}",-0.2321375012397766,1.0972228491851,216.36087036132812,171.0,2656.0,0.1328,-0.15805523097515106,0.9524987264905206,251.89715576171875,17344.0,-0.15805523097515106
e5-base,umap,DBSCAN,,"{'eps': 0.3, 'min_samples': 20}",0.022027475759387016,1.1347800775164651,503.12066650390625,123.0,5405.0,0.27025,0.2957794964313507,0.6420741923449715,3884.33154296875,14595.0,0.2957794964313507
e5-base,umap,DBSCAN,,"{'eps': 0.5, 'min_samples': 5}",-0.39394745230674744,0.7732810646017215,204.3905487060547,98.0,44.0,0.0022,-0.3936804234981537,0.5772147395307856,206.33299255371094,19956.0,-0.3936804234981537
e5-base,umap,DBSCAN,,"{'eps': 0.5, 'min_samples': 10}",-0.3655247986316681,1.2828269570124298,247.4004669189453,69.0,323.0,0.01615,-0.3625682592391968,0.6092114424853265,269.01690673828125,19677.0,-0.3625682592391968
e5-base,umap,DBSCAN,,"{'eps': 0.5, 'min_samples': 20}",-0.27442100644111633,1.4413812703270226,375.4601745605469,39.0,952.0,0.0476,-0.2587394118309021,0.6234969716905386,458.62359619140625,19048.0,-0.2587394118309021
e5-base,umap,DBSCAN,,"{'eps': 0.8, 'min_samples': 5}",-0.3230062425136566,0.4580694276822305,252.45901489257812,71.0,0.0,0.0,-0.3230062425136566,0.4580694276822305,252.45901489257812,20000.0,-0.3230062425136566
e5-base,umap,DBSCAN,,"{'eps': 0.8, 'min_samples': 10}",-0.2865588068962097,1.3167173536730785,333.6681213378906,45.0,181.0,0.00905,-0.28541043400764465,0.4850596650901067,361.5124816894531,19819.0,-0.28541043400764465
e5-base,umap,DBSCAN,,"{'eps': 0.8, 'min_samples': 20}",-0.09211597591638565,1.3851444200400127,477.6913146972656,25.0,479.0,0.02395,-0.08215342462062836,0.4520173952481353,564.43359375,19521.0,-0.08215342462062836
e5-base,umap,DBSCAN,,"{'eps': 1.0, 'min_samples': 5}",-0.19891931116580963,0.4096056916869484,288.5353088378906,59.0,0.0,0.0,-0.19891931116580963,0.4096056916869484,288.5353088378906,20000.0,-0.19891931116580963
e5-base,umap,DBSCAN,,"{'eps': 1.0, 'min_samples': 10}",-0.05175225809216499,1.2614319613831169,418.65130615234375,34.0,175.0,0.00875,-0.048894189298152924,0.4096113268907975,455.7353515625,19825.0,-0.048894189298152924
e5-base,umap,DBSCAN,,"{'eps': 1.0, 'min_samples': 20}",0.23620402812957764,1.4100412979670403,559.4530029296875,21.0,401.0,0.02005,0.24966317415237427,0.41643150353610875,659.8423461914062,19599.0,0.24966317415237427
e5-base,umap,HDBSCAN,,{'min_cluster_size': 5},0.03638597950339317,0.9564180458092802,101.8913345336914,692.0,7812.0,0.3906,0.6232004165649414,0.464718563179538,12741.2841796875,12188.0,0.6232004165649414
e5-base,umap,HDBSCAN,,{'min_cluster_size': 10},-0.009456025436520576,0.9482669894863408,154.85116577148438,329.0,8587.0,0.42935,0.6082791686058044,0.440669192799444,11088.2119140625,11413.0,0.6082791686058044
e5-base,umap,HDBSCAN,,{'min_cluster_size': 20},-0.06353314220905304,0.9839299145351926,216.58358764648438,157.0,9970.0,0.4985,0.6593456864356995,0.42193767038362234,15654.3203125,10030.0,0.6593456864356995
e5-base,umap,HDBSCAN,,{'min_cluster_size': 30},-0.093173086643219,1.089367381210995,291.3288879394531,97.0,9904.0,0.4952,0.5606475472450256,0.5213991987761376,9605.734375,10096.0,0.5606475472450256
e5-base,umap,HDBSCAN,,{'min_cluster_size': 50},-0.14944975078105927,1.1472781066359332,412.54681396484375,52.0,11219.0,0.56095,0.5834715366363525,0.5227917117419858,11859.9814453125,8781.0,0.5834715366363525
e5-large,none,KMeans,4.0,{'n_clusters': 4},0.03654099255800247,4.728493261032187,626.70654296875,4.0,0.0,0.0,,,,,0.03654099255800247
e5-large,none,Agglomerative,4.0,{'n_clusters': 4},0.0364646352827549,3.6928205826989235,566.5239868164062,4.0,0.0,0.0,,,,,0.0364646352827549
e5-large,none,Spectral,4.0,"{'n_clusters': 4, 'affinity': 'nearest_neighbors'}",0.05611884221434593,1.4033358896844776,58.99726867675781,4.0,0.0,0.0,,,,,0.05611884221434593
e5-large,none,GMM,4.0,{'n_components': 4},0.036224365234375,4.786481978730809,623.14990234375,4.0,0.0,0.0,,,,,0.036224365234375
e5-large,none,KMeans,6.0,{'n_clusters': 6},0.03663698211312294,4.12842922234729,504.98846435546875,6.0,0.0,0.0,,,,,0.03663698211312294
e5-large,none,Agglomerative,6.0,{'n_clusters': 6},0.02352340891957283,3.6751092364120637,443.5633544921875,6.0,0.0,0.0,,,,,0.02352340891957283
e5-large,none,Spectral,6.0,"{'n_clusters': 6, 'affinity': 'nearest_neighbors'}",-0.00416759354993701,1.5713433711634706,44.71515655517578,6.0,0.0,0.0,,,,,-0.00416759354993701
e5-large,none,GMM,6.0,{'n_components': 6},0.03646049648523331,4.158692108261108,503.52154541015625,6.0,0.0,0.0,,,,,0.03646049648523331
e5-large,none,KMeans,8.0,{'n_clusters': 8},0.035269349813461304,4.344026014807538,437.7851867675781,8.0,0.0,0.0,,,,,0.035269349813461304
e5-large,none,Agglomerative,8.0,{'n_clusters': 8},0.025789828971028328,4.4486843174434805,363.81890869140625,8.0,0.0,0.0,,,,,0.025789828971028328
e5-large,none,Spectral,8.0,"{'n_clusters': 8, 'affinity': 'nearest_neighbors'}",-0.013099756091833115,1.62084660766019,89.42491149902344,8.0,0.0,0.0,,,,,-0.013099756091833115
e5-large,none,GMM,8.0,{'n_components': 8},0.03516986593604088,4.36475881596433,436.8683776855469,8.0,0.0,0.0,,,,,0.03516986593604088
e5-large,none,KMeans,10.0,{'n_clusters': 10},0.03753385692834854,4.181175531960868,379.56842041015625,10.0,0.0,0.0,,,,,0.03753385692834854
e5-large,none,Agglomerative,10.0,{'n_clusters': 10},0.02791668102145195,4.555485954841492,315.61737060546875,10.0,0.0,0.0,,,,,0.02791668102145195
e5-large,none,Spectral,10.0,"{'n_clusters': 10, 'affinity': 'nearest_neighbors'}",-0.028370043262839317,1.528244068646954,74.31791687011719,10.0,0.0,0.0,,,,,-0.028370043262839317
e5-large,none,GMM,10.0,{'n_components': 10},0.0375199057161808,4.187916386503322,379.3663635253906,10.0,0.0,0.0,,,,,0.0375199057161808
e5-large,none,KMeans,12.0,{'n_clusters': 12},0.03700891137123108,4.161458972933706,335.8482360839844,12.0,0.0,0.0,,,,,0.03700891137123108
e5-large,none,Agglomerative,12.0,{'n_clusters': 12},0.027856366708874702,4.221858638680942,280.1803283691406,12.0,0.0,0.0,,,,,0.027856366708874702
e5-large,none,Spectral,12.0,"{'n_clusters': 12, 'affinity': 'nearest_neighbors'}",-0.026754464954137802,1.3785814362446052,75.50663757324219,12.0,0.0,0.0,,,,,-0.026754464954137802
e5-large,none,GMM,12.0,{'n_components': 12},0.03699605166912079,4.163141796391916,335.7812194824219,12.0,0.0,0.0,,,,,0.03699605166912079
e5-large,none,KMeans,14.0,{'n_clusters': 14},0.03986474499106407,4.2544051714137385,302.84356689453125,14.0,0.0,0.0,,,,,0.03986474499106407
e5-large,none,Agglomerative,14.0,{'n_clusters': 14},0.02744107134640217,4.552151041655195,254.53311157226562,14.0,0.0,0.0,,,,,0.02744107134640217
e5-large,none,Spectral,14.0,"{'n_clusters': 14, 'affinity': 'nearest_neighbors'}",-0.03600986674427986,1.6118460345893637,67.5061264038086,14.0,0.0,0.0,,,,,-0.03600986674427986
e5-large,none,GMM,14.0,{'n_components': 14},0.039844583719968796,4.256228023124851,302.7732849121094,14.0,0.0,0.0,,,,,0.039844583719968796
e5-large,none,KMeans,16.0,{'n_clusters': 16},0.03964221104979515,4.188205035821948,280.6507873535156,16.0,0.0,0.0,,,,,0.03964221104979515
e5-large,none,Agglomerative,16.0,{'n_clusters': 16},0.0278872549533844,4.2214195151073355,234.18128967285156,16.0,0.0,0.0,,,,,0.0278872549533844
e5-large,none,Spectral,16.0,"{'n_clusters': 16, 'affinity': 'nearest_neighbors'}",-0.03848125413060188,1.40993727148122,61.52015686035156,16.0,0.0,0.0,,,,,-0.03848125413060188
e5-large,none,GMM,16.0,{'n_components': 16},0.0396449938416481,4.1886763077375395,280.6282043457031,16.0,0.0,0.0,,,,,0.0396449938416481
e5-large,none,KMeans,18.0,{'n_clusters': 18},0.03635537251830101,4.3100311267597595,259.7878112792969,18.0,0.0,0.0,,,,,0.03635537251830101
e5-large,none,Agglomerative,18.0,{'n_clusters': 18},0.025474103167653084,4.173532338370105,216.76937866210938,18.0,0.0,0.0,,,,,0.025474103167653084
e5-large,none,Spectral,18.0,"{'n_clusters': 18, 'affinity': 'nearest_neighbors'}",-0.04031790792942047,1.3658690911112241,58.27261734008789,18.0,0.0,0.0,,,,,-0.04031790792942047
e5-large,none,GMM,18.0,{'n_components': 18},0.0363541916012764,4.309950628080569,259.7801208496094,18.0,0.0,0.0,,,,,0.0363541916012764
e5-large,none,KMeans,20.0,{'n_clusters': 20},0.039715446531772614,4.157683258327096,241.78033447265625,20.0,0.0,0.0,,,,,0.039715446531772614
e5-large,none,Agglomerative,20.0,{'n_clusters': 20},0.028338659554719925,4.103010354199131,202.29669189453125,20.0,0.0,0.0,,,,,0.028338659554719925
e5-large,none,Spectral,20.0,"{'n_clusters': 20, 'affinity': 'nearest_neighbors'}",-0.03889675810933113,1.7394843473002566,74.51822662353516,20.0,0.0,0.0,,,,,-0.03889675810933113
e5-large,none,GMM,20.0,{'n_components': 20},0.03971385955810547,4.158043916134439,241.76849365234375,20.0,0.0,0.0,,,,,0.03971385955810547
e5-large,none,DBSCAN,,"{'eps': 0.3, 'min_samples': 5}",-0.040779538452625275,1.3007334526701972,21.794719696044922,132.0,17186.0,0.8593,0.45108988881111145,0.8620510052805443,73.80577850341797,2814.0,0.45108988881111145
e5-large,none,DBSCAN,,"{'eps': 0.3, 'min_samples': 10}",-0.036285702139139175,1.3556001323063573,40.74510955810547,52.0,17792.0,0.8896,0.4574355483055115,0.846470398425091,129.21633911132812,2208.0,0.4574355483055115
e5-large,none,DBSCAN,,"{'eps': 0.3, 'min_samples': 20}",-0.021007228642702103,1.3949223329096168,114.69049072265625,13.0,18352.0,0.9176,0.45599400997161865,0.8175845277661894,340.44915771484375,1648.0,0.45599400997161865
e5-large,none,DBSCAN,,"{'eps': 0.5, 'min_samples': 5}",-0.02307790145277977,3.31490980349802,14.417641639709473,9.0,1807.0,0.09035,-0.019740615040063858,1.67620362534518,7.164399147033691,18193.0,-0.019740615040063858
e5-large,none,DBSCAN,,"{'eps': 0.5, 'min_samples': 10}",0.014974502846598625,4.776609409119455,31.438793182373047,4.0,2183.0,0.10915,0.024329068139195442,1.7456937243814385,10.918264389038086,17817.0,0.024329068139195442
e5-large,none,DBSCAN,,"{'eps': 0.5, 'min_samples': 20}",0.034081242978572845,8.935195909244447,118.55473327636719,1.0,2630.0,0.1315,,,,17370.0,
e5-large,none,DBSCAN,,"{'eps': 0.8, 'min_samples': 5}",,,,1.0,0.0,0.0,,,,20000.0,
e5-large,none,DBSCAN,,"{'eps': 0.8, 'min_samples': 10}",,,,1.0,0.0,0.0,,,,20000.0,
e5-large,none,DBSCAN,,"{'eps': 0.8, 'min_samples': 20}",,,,1.0,0.0,0.0,,,,20000.0,
e5-large,none,DBSCAN,,"{'eps': 1.0, 'min_samples': 5}",,,,1.0,0.0,0.0,,,,20000.0,
e5-large,none,DBSCAN,,"{'eps': 1.0, 'min_samples': 10}",,,,1.0,0.0,0.0,,,,20000.0,
e5-large,none,DBSCAN,,"{'eps': 1.0, 'min_samples': 20}",,,,1.0,0.0,0.0,,,,20000.0,
e5-large,none,HDBSCAN,,{'min_cluster_size': 5},-0.0677015408873558,1.5899754775739046,12.162381172180176,329.0,15993.0,0.79965,0.40905290842056274,1.2777650479682403,39.27721405029297,4007.0,0.40905290842056274
e5-large,none,HDBSCAN,,{'min_cluster_size': 10},-0.057905104011297226,1.6453287337750655,34.031517028808594,82.0,16703.0,0.83515,0.3701271414756775,1.2700279512497632,81.52484130859375,3297.0,0.3701271414756775
e5-large,none,HDBSCAN,,{'min_cluster_size': 20},-0.06013914942741394,1.7925787062917005,66.85263061523438,31.0,17315.0,0.86575,0.33777129650115967,1.3359498460998038,143.7559051513672,2685.0,0.33777129650115967
e5-large,none,HDBSCAN,,{'min_cluster_size': 30},-0.04766164720058441,2.0268455726821752,112.33960723876953,17.0,17494.0,0.8747,0.35976794362068176,1.5096437798455027,232.4882354736328,2506.0,0.35976794362068176
